22.49
10.00
-19.99
-38.54
19.53
0.50
-30.97
-45.88
18.96
-5.00
-29.93
-39.94
2.26
-17.17
-23.03
-29.99
-20.57
-26.17
-25.31
-10.00
0.00
-3.90
-0.09
-0.09
-25.31
-5.09
19.90
22.49
-42.99
-10.02
21.92
51.49
-10.00
6.46
5.00
19.95
15.00
9.97
-0.23
-0.07
20.15
10.00
-0.01
-5.04
22.46
19.97
-0.06
-28.44
40.00
21.30
0.77
-10.05
21.01
20.19
19.96
19.81
20.60
21.12
27.50
54.99
3.90
20.00
44.95
99.63
12.70
22.40
79.95
100.64
22.46
72.06
79.94
99.96
99.63
83.89
82.64
69.99
99.63
84.41
56.32
35.00
99.63
79.10
30.00
19.05
99.63
65.81
25.00
22.23
79.30
86.30
22.47
19.92
99.63
94.23
18.96
-5.08
63.00
20.75
4.91
-20.00
39.98
20.73
2.17
-15.00
20.77
20.72
20.00
15.00
20.71
5.62
5.00
20.72
-10.84
4.91
20.00
44.97
-34.11
10.04
55.00
119.93
-20.00
20.79
120.88
150.35
19.93
90.22
150.35
160.00
69.95
103.54
129.95
147.70
134.10
113.35
114.35
95.62
125.38
107.91
94.96
85.00
126.24
115.63
89.96
70.10
144.85
122.85
81.87
65.10
102.81
109.98
109.91
89.99
65.10
89.95
114.53
150.35
49.97
84.58
150.35
150.35
89.98
134.13
150.35
175.35
148.66
150.35
129.90
130.00
163.43
150.35
143.35
139.85
222.89
150.35
129.97
89.90
202.58
150.35
144.60
69.10
154.00
151.36
97.52
45.00
150.35
150.35
78.94
40.00
150.35
133.23
40.00
19.95
175.17
118.99
67.93
49.95
175.37
89.95
71.13
59.96
152.29
89.97
74.96
68.01
85.00
79.97
99.95
96.60
62.92
65.00
85.00
185.05
10.00
59.97
150.27
220.00
34.99
99.57
220.00
257.77
66.76
120.08
220.00
299.76
90.03
125.04
196.81
292.00
166.86
169.99
220.00
169.97
244.89
175.00
159.91
139.98
220.00
219.80
140.95
119.90
226.34
207.35
127.07
85.00
203.22
185.49
139.99
114.96
153.46
186.82
184.23
149.92
119.99
149.98
190.48
220.00
71.76
120.00
220.00
270.37
242.81
220.00
145.00
140.00
278.55
186.75
125.00
91.62
236.18
216.71
120.00
70.74
225.08
197.66
100.00
67.92
210.90
181.36
77.79
59.90
203.46
190.51
70.00
59.91
220.00
99.96
50.00
18.17
143.06
143.06
73.49
54.91
143.06
114.38
60.00
35.10
124.55
94.55
61.39
49.95
59.97
59.96
79.92
96.46
25.00
43.37
89.90
143.06
-2.17
45.00
119.95
188.42
20.00
79.30
